,a_mean,a_std,t_mean,t_std,v_ConStay_mean,v_ConStay_std,v_ConSwitch_mean,v_ConSwitch_std,v_IncStay_mean,v_IncStay_std,v_IncSwitch_mean,v_IncSwitch_std
5045,1.51757924129,0.0651663997012,0.165584694277,0.0190529330572,0.810636695211,0.20779951348499998,0.49912749394100003,0.19283074234900002,0.681891813133,0.19909896586399997,0.316812368916,0.195948365234
5046,1.8254151589099998,0.07325598540969999,0.27104558826200004,0.0178305601155,0.974281666505,0.20635658943,0.413779322661,0.17054245423,0.901257812579,0.18823989518800002,0.43997360114600004,0.17455112002300002
5047,1.3906925883,0.0715371435031,0.42046739151100004,0.010969734428600001,1.7828155382599997,0.26222169362500003,1.7662396541999998,0.251466384392,2.15236357398,0.28612863592099996,1.31439534162,0.248563645975
5048,1.7153812606799999,0.0861547032491,0.271331349778,0.013391828200100002,1.71569400472,0.224222068906,1.31794675086,0.206404769848,1.97771165961,0.279670885832,1.1243070665700001,0.19662009825100002
5049,2.0418998898,0.113886568488,0.222986706925,0.023123813530399998,2.09408970778,0.225035288461,1.08975342395,0.169740171301,2.31938241132,0.250656214627,0.669348366151,0.169255180099
5050,1.8462978009,0.122281324782,0.212430850553,0.0884816471652,0.808172264589,0.19118597645799998,0.498021613015,0.18090510637,0.460650038609,0.19648387962400002,0.15106225374600002,0.165642925095
5051,2.11616027979,0.11208823067500001,0.355875920612,0.021388354996500002,1.5249209816100002,0.21318049693500002,1.2292721899899999,0.174932375101,1.0971736647600001,0.19067662367899998,0.983797839999,0.182351513224
5052,1.7337228201099997,0.06877853836969999,0.33521490560899997,0.0149904210482,0.561744590307,0.196438131419,0.707453072574,0.186002168281,0.8685427352770001,0.19698168809,0.619697085969,0.182524851479
5053,1.8701976445500001,0.0875321079395,0.275034288489,0.0191891545608,1.57587001357,0.20532212138099998,1.26740404442,0.20041248607,0.8213251770730001,0.194899755048,0.846829798002,0.19563713371199998
5054,1.8678205261400003,0.109148555005,0.234304923578,0.018502524509599997,2.04850490251,0.258205268851,1.64588932112,0.21072836351100002,1.86538484115,0.235878706372,1.27899371301,0.213004834576
5055,1.89710587681,0.10534161200400001,0.36171983164300003,0.0173794473494,1.62381828592,0.22114634866900001,1.5199324423700002,0.207550390573,1.3179197515799999,0.23648061724599997,1.33448834801,0.18677032448
5056,2.10869791822,0.106700169153,0.285808519343,0.0200969101351,1.50040431152,0.22161273922400002,0.692962800645,0.16026473573,1.58067444325,0.196696837881,0.945849954319,0.176496792682
5057,1.8188543072799999,0.107492546193,0.278413320696,0.0155125921307,2.0841443833,0.237432763592,1.52525743341,0.22239347101,1.48060116921,0.22262790008299999,1.6249605211200002,0.22563576046
5058,1.73199431598,0.0788667325645,0.28586791982299997,0.014794704857000001,1.9340928470400003,0.247152440339,1.43857227874,0.20181293980599999,0.9993955738439999,0.221514797857,0.641588661545,0.18232526739500002
5059,1.8109477673900003,0.0919438386871,0.341210128148,0.020138961483099998,1.5569528186500001,0.233955162368,1.3537078570200003,0.197393294491,1.42164374826,0.21938873800900002,0.9315393660060001,0.182452295508
5060,1.70372173256,0.09567281767039999,0.279688778876,0.0131351339546,2.20572093838,0.244988187576,1.9298560210900002,0.22799638649700002,1.62726985565,0.209128288758,1.20910041294,0.233816864465
5061,2.1441903889400002,0.09418606218730001,0.167248577248,0.031734506121099994,0.743623526637,0.175729790731,0.7506193078769999,0.15288815904300002,0.947563471213,0.173757129603,0.350825377197,0.179945267832
5062,1.50423378848,0.06876803904360002,0.295323157979,0.011221203317400001,2.29030134826,0.278218088376,1.8403003386599999,0.233611436063,0.860707591814,0.22012796738499998,0.7747913611830001,0.20343905270799997
5063,1.77648825398,0.0773085549489,0.353879974091,0.0142315082185,1.3961015277700002,0.22744224267700003,1.1778597064299998,0.180104104047,1.09312829551,0.189915887407,0.8537051602429999,0.200836863437
5065,1.8535916786700002,0.103371280746,0.324757316392,0.022968533575499998,2.23714302127,0.246702515566,1.47302907282,0.194947815751,1.35998409505,0.205326424771,0.759108683094,0.198411458299
5066,1.8879166932299998,0.09201956577810001,0.283156439649,0.0153266003357,1.9814749218099998,0.230787105173,1.14600413846,0.17267277237700002,1.31600564001,0.21077345168499997,0.7201927056149999,0.191445275685
5067,2.31483108581,0.15325213256,0.304299000477,0.021508500007599997,1.79620080665,0.203089353577,1.70481516815,0.18853722451299998,2.13060150478,0.22384829253400002,1.1176718602,0.192533678559
5068,1.4676461697,0.0765800259686,0.379291026299,0.011194859684600001,2.62963350966,0.293385251334,1.8660289192900001,0.27841431171000003,1.20545003895,0.252917200449,1.27121328612,0.226165507571
5069,1.96129057415,0.09557115163419999,0.261296280411,0.0176370855712,2.11444742591,0.244949018367,0.8031545490880001,0.165456954838,1.41756857837,0.24493269524500003,0.708273317976,0.177269053389
5071,1.71667053443,0.07957631901960001,0.43849781274899996,0.0134597791509,1.7962613132700003,0.237664875752,0.932211566823,0.18412904546199999,1.15744075287,0.22942278575599998,0.6591555927489999,0.191967420625
5072,1.0964220003899998,0.0445313702123,0.385064728871,0.00945770483206,1.5289570399799999,0.30527893506,0.956364746851,0.27253600482900003,0.564492662823,0.281652865376,0.45641912310599997,0.23036905105500002
5073,1.7722009364700002,0.08872288354550001,0.263444212613,0.0147917904648,1.91190467343,0.217621730663,1.76342016075,0.22983786261300002,1.4211071467899998,0.217183283914,0.935828774031,0.201032318772
5074,1.6508941653600002,0.0755952026604,0.424371266229,0.014226879742199999,1.7403671799200002,0.224488558104,1.55649032787,0.210294045428,0.574038424168,0.224747983085,0.635756804197,0.19234407852200003
5075,2.27127905148,0.15961694631200002,0.366182806796,0.0224437450694,1.9903358734999999,0.24330099222600002,1.56873999681,0.196792044955,1.85752497498,0.20177082739799998,1.29626446096,0.191044504824
5076,1.94615923685,0.11509579126700001,0.23468875511700002,0.0149372912476,2.41610837262,0.24736515933699998,1.7370311397,0.212648414046,1.62593763533,0.21031388370700002,1.34958630435,0.203039021987
5077,1.8066459061500002,0.09157037468939999,0.390087831201,0.0158563657003,2.3767844618000002,0.255562020074,1.53373694782,0.210043358433,1.35272937588,0.23453947936099998,0.712109532465,0.17698609291499998
5078,1.9164210287299999,0.10429690567,0.22184561257899998,0.0156897182143,2.25693652341,0.24636313176999997,1.44524168183,0.198491319593,1.81917614243,0.238581454757,0.9120236596410001,0.18483710357
5079,2.03205416516,0.12463781006500001,0.253891234202,0.015497870727799998,2.55878214218,0.290183362874,1.5398281170399999,0.204662932531,1.7061117310499998,0.213753558574,1.3527521309700001,0.202073907649
5080,2.1138518391099996,0.144990451327,0.33024918994,0.0200612855432,2.00653682799,0.259172733724,1.46716969188,0.194769725819,1.8686998458400002,0.279308051894,1.1493432354000002,0.19889122765099998
5081,1.8220074320200002,0.100998158017,0.28243457359499996,0.0151250159576,1.9355199476900002,0.255261133181,1.36518338666,0.19355094277899998,2.08645887645,0.24450215415399998,1.3803323392700002,0.21977846029
5082,1.61627774492,0.0651620325385,0.121502122242,0.0209893324854,0.586520482028,0.20029615814100002,0.627641129704,0.186710307207,0.009546206228049999,0.21087646819000003,0.301184418179,0.17002365144200002
5083,1.8539280636700002,0.08934914654039999,0.315024769245,0.0157980150983,1.7193337415099998,0.226651694064,1.07324961579,0.179074051104,1.63531906405,0.224777826883,0.754001576223,0.196575820129
5084,2.1643569206,0.176934125278,0.323440394693,0.024368677338299997,2.3380482609,0.246848529266,1.7871179688099998,0.21154139083299997,2.36965734553,0.240145693208,1.65154556755,0.208792679758
5085,1.6094704474000001,0.06932856690349999,0.228128945889,0.0159338219197,1.30448010317,0.22301425356600002,1.1707295025700002,0.20862018508000002,0.968332317923,0.239119845079,0.654184163803,0.192637052152
5086,1.19733832937,0.0485725079881,0.18438195626899997,0.009909369890930001,1.13824552776,0.240327101228,1.1151518702399998,0.251984880312,0.35939247498599997,0.261962622596,0.41329330337,0.258591463865
5087,1.5583718029799998,0.08960940349580002,0.351283431179,0.0104873221249,2.62722147493,0.28892018088000004,2.18599495469,0.243395945439,1.93689512188,0.254691430915,1.37385388836,0.243161993297
5088,1.9638358204,0.120454136506,0.262001934954,0.015486991841299999,2.10371431477,0.235674354026,1.9285341775,0.223585997348,1.66116031075,0.21942433715100002,1.28605148187,0.206950585257
5089,1.70407896287,0.07521178322080001,0.255406698418,0.0130531525884,1.7868258926099998,0.252660541455,1.04953351985,0.203069351071,1.19511820371,0.21648975645799998,0.8555251201980001,0.182397150669
