,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(IncSwitch).5078,0.912023659641,0.18483710357,0.54338349614,0.789089256475,0.911484369849,1.03750776983,1.2759185406,0.00264920638971
v_subj(ConStay).5079,2.55878214218,0.290183362874,1.97725648954,2.36225992072,2.56243183465,2.75553593873,3.11770642154,0.0061271374585
v_subj(ConSwitch).5079,1.53982811704,0.204662932531,1.14360181564,1.40268825687,1.53749435757,1.6761039261,1.94246981499,0.00410628933436
v_subj(IncStay).5079,1.70611173105,0.213753558574,1.28942586259,1.56145508645,1.70902550682,1.85219366859,2.13006077705,0.00458019241428
v_subj(IncSwitch).5079,1.35275213097,0.202073907649,0.951426165664,1.21766277481,1.35227939555,1.49017491386,1.74915112514,0.00347767775267
v_subj(ConStay).5080,2.00653682799,0.259172733724,1.50918800434,1.82756166626,2.00640868877,2.18549841612,2.5153470186,0.00558146475
v_subj(ConSwitch).5080,1.46716969188,0.194769725819,1.08906457591,1.33538790631,1.46735419097,1.5922433798,1.85632302274,0.00413980645686
v_subj(IncStay).5080,1.86869984584,0.279308051894,1.35110598692,1.67153139956,1.85658847127,2.0613651513,2.43421312634,0.00597694813657
v_subj(IncSwitch).5080,1.1493432354,0.198891227651,0.766866829747,1.01147321002,1.14639852238,1.27652901886,1.54781620271,0.00355341726307
v_subj(ConStay).5081,1.93551994769,0.255261133181,1.45339230035,1.76192852258,1.92445143892,2.10594752787,2.45379087338,0.00408923228963
v_subj(ConSwitch).5081,1.36518338666,0.193550942779,0.988947074163,1.23255419877,1.35937161807,1.49589978611,1.75227387715,0.00352965586931
v_subj(IncStay).5081,2.08645887645,0.244502154154,1.62549986743,1.91769495232,2.08066221275,2.24751950553,2.58415659726,0.00351977444354
v_subj(IncSwitch).5081,1.38033233927,0.21977846029,0.965940723774,1.22600407163,1.37314686629,1.52898538086,1.82713928106,0.00320654579846
v_subj(ConStay).5082,0.586520482028,0.200296158141,0.202570770325,0.45331635858,0.584806756553,0.720838052129,0.984525412717,0.00296926311266
v_subj(ConSwitch).5082,0.627641129704,0.186710307207,0.261281253709,0.499126483885,0.626859492373,0.755246298862,0.991544628746,0.00275450355739
v_subj(IncStay).5082,0.00954620622805,0.21087646819,-0.40525972182,-0.134945918809,0.00878845668772,0.152418301431,0.41725169788,0.00329337723506
v_subj(IncSwitch).5082,0.301184418179,0.170023651442,-0.0278506007657,0.187327080523,0.299902453927,0.412584128053,0.635441555894,0.00226031935715
v_subj(ConStay).5083,1.71933374151,0.226651694064,1.28761218376,1.56361744849,1.71870807222,1.87301107795,2.16397016936,0.00363952196032
v_subj(ConSwitch).5083,1.07324961579,0.179074051104,0.72764139983,0.949622742417,1.07268739176,1.19116629646,1.42930654036,0.00288329378569
v_subj(IncStay).5083,1.63531906405,0.224777826883,1.20105195637,1.48586862434,1.63302948442,1.77882199913,2.09958569563,0.00349783168356
v_subj(IncSwitch).5083,0.754001576223,0.196575820129,0.371960698851,0.619341018975,0.754317745763,0.881458823084,1.14531276386,0.00280642588659
v_subj(ConStay).5084,2.3380482609,0.246848529266,1.86104504651,2.17145798568,2.33860555778,2.50459222021,2.82490647586,0.00535425545779
v_subj(ConSwitch).5084,1.78711796881,0.211541390833,1.37595682894,1.64410461757,1.78393521378,1.93068676919,2.20197892803,0.00469164450513
v_subj(IncStay).5084,2.36965734553,0.240145693208,1.90663554257,2.20497669936,2.36698127228,2.53308871233,2.84466245982,0.00502116214128
v_subj(IncSwitch).5084,1.65154556755,0.208792679758,1.24212502026,1.50783198676,1.6493014982,1.79660139515,2.05121607474,0.0048069603633
v_subj(ConStay).5085,1.30448010317,0.223014253566,0.871585681326,1.15340428814,1.30470187385,1.45329560393,1.74960555587,0.00336383041814
v_subj(ConSwitch).5085,1.17072950257,0.20862018508,0.765363086543,1.02693773981,1.1696979561,1.31155434233,1.58963197825,0.00272500367977
v_subj(IncStay).5085,0.968332317923,0.239119845079,0.509218992077,0.804519346095,0.967275629589,1.13029984741,1.44829922982,0.00358823851324
v_subj(IncSwitch).5085,0.654184163803,0.192637052152,0.276976935983,0.526935774047,0.649588871836,0.783182929787,1.03449440157,0.00298101144428
v_subj(ConStay).5086,1.13824552776,0.240327101228,0.674411139383,0.974863117477,1.14026853042,1.30426014692,1.58428436152,0.00308464987364
v_subj(ConSwitch).5086,1.11515187024,0.251984880312,0.619996874993,0.946146889429,1.11536727223,1.28575596553,1.60680318969,0.00334319332639
v_subj(IncStay).5086,0.359392474986,0.261962622596,-0.145699784759,0.182681578395,0.356704987998,0.53377625709,0.888916269232,0.00351077786438
v_subj(IncSwitch).5086,0.41329330337,0.258591463865,-0.0873372619068,0.238610906192,0.408820897349,0.581585817397,0.940461676002,0.00375320098126
v_subj(ConStay).5087,2.62722147493,0.28892018088,2.0690941609,2.43150506303,2.62883823586,2.81920567807,3.18023899377,0.0047839475613
v_subj(ConSwitch).5087,2.18599495469,0.243395945439,1.70773310048,2.0256901427,2.18487795107,2.35509020842,2.66166049296,0.00392186584432
v_subj(IncStay).5087,1.93689512188,0.254691430915,1.4478458307,1.76202806593,1.93664545405,2.11045235909,2.45099996019,0.00419862068494
v_subj(IncSwitch).5087,1.37385388836,0.243161993297,0.895083098897,1.21105860444,1.37442743692,1.53481884509,1.85478043303,0.00336288267091
v_subj(ConStay).5088,2.10371431477,0.235674354026,1.65367609315,1.94486379033,2.10307249808,2.26075040353,2.57427259461,0.00438695620498
v_subj(ConSwitch).5088,1.9285341775,0.223585997348,1.50411309522,1.7782926241,1.92423399597,2.0760277171,2.37085272946,0.00398931348899
v_subj(IncStay).5088,1.66116031075,0.219424337151,1.227994042,1.51684347907,1.66387704943,1.80708450613,2.08476650395,0.00379927452795
v_subj(IncSwitch).5088,1.28605148187,0.206950585257,0.879409604117,1.14769914425,1.2859302923,1.42648715582,1.6993759252,0.00362841498525
